created_at,text
Sun Sep 20 00:33:55 +0000 2020," @haliaxes: kkkkkkkkkkkkkkkkk coragem gravar num supermercado errrr

mas desejando forças pra ela"
Sun Sep 20 00:33:55 +0000 2020,vo te que desrespeitar a quarentena pra sair c a bia chata affff
Sun Sep 20 00:33:56 +0000 2020," @thiwitter: E a pessoa que nunca fez quarentena retomando o “o novo normal” na minha timeline? Olha, por deus, viu."
Sun Sep 20 00:33:56 +0000 2020, @mariavicentini_: me nto uma otaria respeitando a quarentena
Sun Sep 20 00:33:57 +0000 2020,Resolver uma aglomeração com outra aglomeração ://t.co/O7vXlJL8Tb
Sun Sep 20 00:33:57 +0000 2020, @tvbralgov: 😷#Covid19: Bral tem 4.528.240 casos confirmados de pacientes com #coronavírus e 3.820.095 recuperados da doença. @minsau…
Sun Sep 20 00:33:58 +0000 2020,"Meu, é impressão minha ou o covid vou embora e já saímos de quarentena?"
Sun Sep 20 00:33:58 +0000 2020, @sapphodrosera: meu deus se os cientistas soubessem a vontade q eu to de beijar na boca a vacina saía amanhã
Sun Sep 20 00:33:59 +0000 2020,Auge da quarentena: Eu tava vendo o fandom de HP começar a ameaçar uma briga e mplesmente joguei a ideia de subir… ://t.co/M7TN2UQJXZ
Sun Sep 20 00:34:00 +0000 2020," @contagemcorona1: BOLETIM CASOS SUSPEITOS PELO BRASIL
ATUALIZAÇÃO
19/09 (21h00)

Casos sob investigação: 2.140.132

Mortes com suspeita…"
Sun Sep 20 00:34:01 +0000 2020, @yoonaxX_82: vo te que desrespeitar a quarentena pra sair c a bia chata affff
Sun Sep 20 00:34:01 +0000 2020, @50CXNTS: inferno ter anedade e gostar de alguem qualquer coisa meu estomago ta tipo 🦋🦋🦋🦋🦋🦋🦋🦋🦋🦋🦋🦋🦋🦋🦋🦋🦋🎉🎉🎉🎉🎉🎉🎉🎉🎊🎊🎊🎊🎊🎊🎊🎊✨✨✨✨✨✨✨🔥🔥🔥🔥🔥🔥🔥🌪️…
Sun Sep 20 00:34:01 +0000 2020,"Ohana ♥️ em Padre Miguel, Rio De Janeiro, Brazil ://t.co/NvkVkb7qNS"
Sun Sep 20 00:34:02 +0000 2020, @sapphodrosera: meu deus se os cientistas soubessem a vontade q eu to de beijar na boca a vacina saía amanhã
Sun Sep 20 00:34:03 +0000 2020, @jc_pe: Ministério da Saúde aponta 739 mortes por covid 19 em 24 horas; total chega a 136.532 mil ://t.co/IdYDUpO6To ://t.co/c…
Sun Sep 20 00:34:04 +0000 2020,Negam a realidade claro
Sun Sep 20 00:34:05 +0000 2020,Quarentena me fez bem dms ué...💋😋 ://t.co/V5ffnpA0Bi
Sun Sep 20 00:34:05 +0000 2020,"Bral registra 739 mortes pela covid-19 nas últimas 24 horas
://t.co/lNGkaPwmlC"
Sun Sep 20 00:34:06 +0000 2020,"O que eu temia aconteceu, to tão carente nessa quarentena que estou shippando Rachel e Joey... Repito, estou shippando Rachel e Joey"
Sun Sep 20 00:34:08 +0000 2020," @oarthurigor: 1. Vacinação: o SUS tem o melhor programa de vacinação do mundo, controlando diversas doenças com o passar do tempo. As va…"
Sun Sep 20 00:34:09 +0000 2020,Aí me apaixonei babei real 😍😍
Sun Sep 20 00:34:09 +0000 2020,@annaluoli mais foi tu q beijou nessa quarentena
Sun Sep 20 00:34:09 +0000 2020,"@YuriSantaRosa queria que fosse fácil asm p mim, mas é um rolê muito grande e as vezes eu nem congo parar defin… ://t.co/NTMdUPQWvx"
Sun Sep 20 00:34:09 +0000 2020,"É o que nos dá @batalhadafoice  acreditamos, no Hip Hop... Seguimos"
Sun Sep 20 00:34:09 +0000 2020,"Já nos meus 14, pouco depois da febre das Lanhouses meu tio comprou um PS2 em que AÍ SIM, virei um viciado de carte… ://t.co/73o6m6JafV"
Sun Sep 20 00:34:10 +0000 2020,Continuo sem entender o que passou na cabeça do RH de uma loja deste tamanho. Quis lacrar e se lascou. Na próxima v… ://t.co/kF3y1V9yQx
Sun Sep 20 00:34:10 +0000 2020,Essa quarentena ta deixando as pessoas doidas
Sun Sep 20 00:34:11 +0000 2020,"vcs já chegaram no dia de ""to com fome mas não quero comer absolutamente nada pq já cansei da minha comida, cansei… ://t.co/60lNtnwAJs"
Sun Sep 20 00:34:11 +0000 2020,Sálvame é literalmente o meu estado de espírito nessa quarentena
Sun Sep 20 00:34:14 +0000 2020,"se eu já era sem amigos, na quarentena então"
Sun Sep 20 00:34:14 +0000 2020,"apaga por favor tenho depressão, anedade, pânico, pressão alta, pressão baixa, hpv, hiv, dengue, zika, chicungunh… ://t.co/gWb0IeKcH2"
Sun Sep 20 00:34:14 +0000 2020," @orlandolva: Como muito seguidores perguntaram em qual lugar saiu a notícia, segue. 
://t.co/WLvUAeThnk"
Sun Sep 20 00:34:14 +0000 2020, @chicoshiro: Aproveitaram a quarentena e limparam o chão do narnia ... não vou mais
Sun Sep 20 00:34:15 +0000 2020,@rodrigorotzsch @ananias_1979 Tvz a gente ficou mal acostumado com 2019. Pós quarentena o Fla não mostrava aquele n… ://t.co/OU1jJaoV2C
Sun Sep 20 00:34:16 +0000 2020, @prr_anaa: amanhã tenho que acordar cedo p ir ao médico com a giovanna p tentar ver o sexo do neném
Sun Sep 20 00:34:16 +0000 2020,"É asm eu fecho a noite, uma puta falta de ar ://t.co/DU28jQlBL3"
Sun Sep 20 00:34:16 +0000 2020,"@4UPARK Meu médico falou isso, por causa da minha anedade, mas tipo kkkk e SEMPRE ent"
Sun Sep 20 00:34:16 +0000 2020,"Oi né, vacina chega nunca?"
Sun Sep 20 00:34:17 +0000 2020,voltei pro começo da quarentena e tô asstindo live
Sun Sep 20 00:34:17 +0000 2020," @mavncaIore: não estou lendo nada, não estou estudando, não estou vendo série, não congo fzr nenhuma das coisas que eu gosto quem dirá…"
Sun Sep 20 00:34:17 +0000 2020," @erikakokay: Você sabia? 

Todos os braleiros usam o SUS, mesmo sem saber. O SUS não é só atendimento médico. É vigilância sanitária,…"
Sun Sep 20 00:34:18 +0000 2020, @fvguima: Lembrando que a queda da semana passada foi atipicamente precipitosa por causa do feriado prolongado. tendência de queda segue…
Sun Sep 20 00:34:21 +0000 2020,Vcs fizeram  ou aprenderam alguma coisa produtiva nessa quarentena????
Sun Sep 20 00:34:21 +0000 2020, @viadougras: quero que o tio do postinho me de a vacina do corona asm; e eu tenho 18 anos
Sun Sep 20 00:34:22 +0000 2020,"Coração explodindo pra fora do peito
O corpo inteiro tremendo e falta de ar"
Sun Sep 20 00:34:22 +0000 2020,"Eu namoro com o médico 

Deus abençoe."
Sun Sep 20 00:34:22 +0000 2020,"👫💑 em Mesquita, Rio de Janeiro ://t.co/6ojk74ooEH"
Sun Sep 20 00:34:23 +0000 2020, @livbrandao: Eu tenho sérias ganas de AGREDIR quem fala que o coleguinha FUROU A QUARENTENA depois de SEIS MESES nessa merda
Sun Sep 20 00:34:23 +0000 2020," @Jocelen19780783: Médico destrói narrativa do ‘Fique em Casa’: 30% das pessoas poderiam ter do salvas, afirma Alessandro Loiola (veja…"
Sun Sep 20 00:34:24 +0000 2020, @greysdaabad: Eu na quarentena ://t.co/NGsMf69mwO
Sun Sep 20 00:34:24 +0000 2020,"pelo oq eu tô vendo NGM mais tá ligando pra quarentena, fico muito mal com isso mas sla"
Sun Sep 20 00:34:25 +0000 2020,"Fico aliviada de não fumar mais, pois nesta quarentena eram 2 maços de cigarros por dia FÁCIL!!!!"
Sun Sep 20 00:34:25 +0000 2020," @_portalopoder: ➡️ O boletim divulgado neste sábado, 19, pelo Ministério da Saúde aponta 739 mortes relacionadas à covid-19 nas últimas…"
Sun Sep 20 00:34:25 +0000 2020,"@polwrized amiga que sem noção, manda e aí professora qual a rua pq sério?????
e m amiga, pra que eu vou ficar dizendo de quarentena"
Sun Sep 20 00:34:25 +0000 2020,ele é realmente lindo ou eh só a quarentena
Sun Sep 20 00:34:26 +0000 2020, @greysdaabad: Eu na quarentena ://t.co/NGsMf69mwO
Sun Sep 20 00:34:26 +0000 2020, @MVPbrvnx: amor pq sua buceta tá chorando? isso não é normal... melhor procurar um médico
Sun Sep 20 00:34:27 +0000 2020,"os comentarios das msc no youtube hj em dia são só:

""alguém escutando na quarentena"""
Sun Sep 20 00:34:27 +0000 2020,"@mariadorosario Ahhh, vai te tomar no cu sua vagabunda, essas mortes estão ligadas ao rombo público  deixado pela c… ://t.co/pFDKCUnt7Q"
Sun Sep 20 00:34:28 +0000 2020," @analuadam_: eu achando que a quarentena ia acabar antes do meu aniversário:
🤡🤡🤡🤡🤡"
Sun Sep 20 00:34:28 +0000 2020,"esse tempo em casa só serviu p me fazer reflitir sobre o quanto eu soul fei em relação às minhas amizades 
quando a… ://t.co/y3t6BRz8CC"
Sun Sep 20 00:34:28 +0000 2020, @perryorgasm: Eu nos churrascos depois que acabar a quarentena  ://t.co/Tr5pY4lCNN
Sun Sep 20 00:34:29 +0000 2020,"Comprar roupa nova pra ir no mercado e voltar pra casa, enfim, a quarentena"
Sun Sep 20 00:34:30 +0000 2020," @pintosdabruna: espirros -- não
mas quando eu espirro ficam a olhar tipo que sou criminosa"
Sun Sep 20 00:34:31 +0000 2020, @livbrandao: Eu tenho sérias ganas de AGREDIR quem fala que o coleguinha FUROU A QUARENTENA depois de SEIS MESES nessa merda
Sun Sep 20 00:34:31 +0000 2020,"137 mil mortes. 
Predente Bolsonaro diz que seu governo “está no caminho certo” para combater a pandemia. 
Para q… ://t.co/CQf50RY4Da"
Sun Sep 20 00:34:33 +0000 2020, @craiskc: agosto setembro outubro e novembro achando q nao iam fazer aniversario durante a quarentena = 🤡🤝🤡
Sun Sep 20 00:34:34 +0000 2020, @sapphodrosera: meu deus se os cientistas soubessem a vontade q eu to de beijar na boca a vacina saía amanhã
Sun Sep 20 00:34:34 +0000 2020," @elikatakimoto: A área queimada do Pantanal é maior do que dez vezes a área de São Paulo e Rio de Janeiro juntos.

A culpa é dele m. É…"
Sun Sep 20 00:34:34 +0000 2020,"motivos pra parecer festa no espigão:
- MUITA aglomeração
- todos sem máscara
- múca alta
- polícia olhando o pov… ://t.co/buFtGWxrY1"
Sun Sep 20 00:34:34 +0000 2020,@oncetwicebral @JYPETWICE Rio de janeiro @JYPETWICE
Sun Sep 20 00:34:35 +0000 2020," @Hedilbe49136857: Povo do Rio de Janeiro...
EDUARDO PAES afirma nunca ter tido contato de amizade com  PEZÃO!
Um VIVA à INTERNET... http…"
Sun Sep 20 00:34:34 +0000 2020,"Bom dia,minha gente querida!

Segue o link completo no IG:
 da série #historiadapcologia… ://t.co/JcvWQf0DHp"
Sun Sep 20 00:34:35 +0000 2020,Tudo o que eu queria hoje era rebolar minha bunda numa aglomeração com funk e baixaria
Sun Sep 20 00:34:35 +0000 2020,@VEJA É uma gripe porra!!  Que drama de merda
Sun Sep 20 00:34:35 +0000 2020, @WORD_NEWSS: Biólogo sofre mutação com a vacina para COVID-19 e aparece em live com orelhas. ://t.co/bPeWfoDv
Sun Sep 20 00:34:36 +0000 2020, @diarioonline: Covid-19: Ministério da Saúde aponta 739 mortes em 24h; total de óbitos chega a 136.532 ://t.co/zvYxBA6flb ://t…
Sun Sep 20 00:34:36 +0000 2020,"NÃO NAMOREM PESSOAL, ALTOS ROLES DEPOIS DA QUARENTENAAAA"
Sun Sep 20 00:34:36 +0000 2020," @DelmiraMathias: @conexaopolitica Rodrigo Maia, deveria se preocupar com a violência, assaltos, mortes de inocentes, no seu Estado. A po…"
Sun Sep 20 00:34:36 +0000 2020,quem quiser aprender a beijar depois da quarentena a mãe tá 🔛😎
Sun Sep 20 00:34:38 +0000 2020,"E mais uma vez, na história do Vai Sapatão, o grupo do whatsapp foi suspenso novamente. Próximo grupo a ser criado… ://t.co/ywtJ85V0OC"
Sun Sep 20 00:34:39 +0000 2020," @elikatakimoto: A área queimada do Pantanal é maior do que dez vezes a área de São Paulo e Rio de Janeiro juntos.

A culpa é dele m. É…"
Sun Sep 20 00:34:39 +0000 2020,tô morrendo de medo e toda indecisa de ir no médico ou não e acabar descobrindo coisa que não quero 😑
Sun Sep 20 00:34:40 +0000 2020, @greysdaabad: Eu na quarentena ://t.co/NGsMf69mwO
Sun Sep 20 00:34:40 +0000 2020," @NobreJorge2: UOL: Covid-19: Total de mortos no Bral chega a 136.532, com 739 novos óbitos.
://t.co/JYLBakx4R1

através do @Googl…"
Sun Sep 20 00:34:41 +0000 2020," @profinfluencer: É  asm que o Estado atua, há dúvidas? Reabrir escolas gnifica ocultar que não tá tendo material de higien…"
Sun Sep 20 00:34:41 +0000 2020, @robanight: tem nem um dia da quarentena q n me acho horrivel ta doido
Sun Sep 20 00:34:42 +0000 2020," @Estadao: Com mais de 136 mil vidas perdidas, Bral registra média móvel diária de 756 mortes por covid-19 ://t.co/2YwvaymtW8"
Sun Sep 20 00:34:43 +0000 2020," @vania37144139: Médico destrói narrativa do ‘Fique em Casa’: 30% das pessoas poderiam ter do salvas, afirma Alessandro Loiola (veja o…"
Sun Sep 20 00:34:43 +0000 2020,já to sentindo falta de ar
Sun Sep 20 00:34:43 +0000 2020," @RodZeidan: ""A China esconde casos"".

Testes para #covid19 q já fiz:

1 - Pra poder PEDIR o visto.
2 - Pra poder embarcar.
3 - Ao chegar…"
Sun Sep 20 00:34:44 +0000 2020," @meninakarolinaa: Sobrevivendo a quarentena com surtos, choros e ririca ... 

Acompanhados de álcool, maconha e múca."
Sun Sep 20 00:34:44 +0000 2020," @g1maranhao: Em 24h, MA registra 753 novos casos e 11 mortes por Covid-19; total chega a 167.333 infectados e 3.643 óbitos ://t.co/…"
Sun Sep 20 00:34:44 +0000 2020," @AceIsDead1: Amazing, falaste muito mas falaste merda.

Próxima vez tenta fazer um bocado de fact checking, tenta combater uma pneumonia…"
Sun Sep 20 00:34:44 +0000 2020,ok preocupante essa febre agora
Sun Sep 20 00:34:45 +0000 2020, @livia__alvesss: Eu e minha amiga começamos uma lojinha virtual na quarentena e vocês devem saber como é difícil começar nesse meio. Aqu…
Sun Sep 20 00:34:45 +0000 2020,Patriota? Negacionista? Anti vacina? Tudo errado. O correto é vetor voluntário de doença e desgraça.
Sun Sep 20 00:34:46 +0000 2020,"PANDEMIA BRASIL - Bral tem 136,5 mil mortes por covid e 4,52 milhões de casos

 ://t.co/5X6cCnJmrp"
Sun Sep 20 00:34:47 +0000 2020,"eu amo o conceito de em quarentena eu me arrumar p ir no mercado/ farmácia / livraria comprar marca texto
Saudades… ://t.co/rv3NHtsg1M"
Sun Sep 20 00:34:47 +0000 2020," @PortugalAntiga1: Numa época em que tanto se fala do regresso do público aos estádios no nosso país, fica aqui uma fotografia de como fo…"
Sun Sep 20 00:34:49 +0000 2020," @_amotta: Números do sábado: hoje registramos 739 novas mortes e pouco mais de 33 mil casos de covid-19, segundo o @minsaude. Ao todo, j…"
Sun Sep 20 00:34:50 +0000 2020,Bral registra 739 mortes pela covid-19 nas últimas 24 horas ://t.co/n4LICkAomb via @Primeira Hora
Sun Sep 20 00:34:50 +0000 2020," @erikakokay: Você sabia? 

Todos os braleiros usam o SUS, mesmo sem saber. O SUS não é só atendimento médico. É vigilância sanitária,…"
Sun Sep 20 00:34:52 +0000 2020," @Sandroka131: Bolsonaro passará por cirurgia na próxima sexta-feira em São Paulo. A 6ª cirurgia em dois anos. Em 2018, duas cirurgias. E…"
Sun Sep 20 00:34:53 +0000 2020,Acabou de publicar uma foto em Bral - Rio De Janeiro ://t.co/XRdtvpjKau
Sun Sep 20 00:34:53 +0000 2020,Aí melhor tbt da minha vida foi esse kkkkkkkkkkk sddsssssss
Sun Sep 20 00:34:54 +0000 2020, @greysdaabad: Eu na quarentena ://t.co/NGsMf69mwO
Sun Sep 20 00:34:55 +0000 2020," @Bianovaisbr: emagreci dmss nessa quarentena, cu"
Sun Sep 20 00:34:56 +0000 2020,"Era só isso que eu queria da vida
Uma cerveja, uma ilusão atrevida
Que me trouxesse uma vacina chinesa
Com uma inte… ://t.co/dx7lE6m7ZC"
Sun Sep 20 00:34:56 +0000 2020,"@bttrlz Vida, eu REALMENTE engordei demais nessa quarentena, porque sempre fui magrinha, mas eu tava super satisfei… ://t.co/U5m7beBz6t"
Sun Sep 20 00:34:57 +0000 2020," @jornalistavitor: País tem 136.532 mortes por covid-19, diz governo    ://t.co/GrDTuMiO0p ://t.co/YnwgbmkXmW"
Sun Sep 20 00:34:58 +0000 2020, @blanchetheron: a bunda
Sun Sep 20 00:34:58 +0000 2020," @Fabist_: Se o meu primeiro rolê depois da quarentena não tiver um Witcher, Iansã e o Zé Gotinha eu nem saio de casa ://t.co/M0SL3f…"
Sun Sep 20 00:34:58 +0000 2020, @dantegalileu: E quando a gente pensava que quarentena eram 40 dias
Sun Sep 20 00:34:59 +0000 2020," @BTS_Noticee: [👑🧨] ㅁ ㅡ @BTS_twt ㅡ ㅁ

📇🚏Múcos mais tweetados durante os primeiros seis meses de quarentena (EUA):

‼️🔥 #1 BTS 🔥‼️

http…"
Sun Sep 20 00:35:00 +0000 2020,"BRASIL

Predente da ANVISA crê que vacina contra a #Covid_19 estará disponível no começo de 2021.

://t.co/G8LNqqWl3r"
Sun Sep 20 00:35:01 +0000 2020,Sinceramente eu não congo IMAGINAR como as pessoas estão se importando com jogo de futebol enquanto morrem 1000 b… ://t.co/fQE2uPCJpz
Sun Sep 20 00:35:01 +0000 2020,"Ahmas a quarentena tá fazendo bem pra todo mundo neh 
só eu que não mudei nem um fio de cabelo, não é possível"
Sun Sep 20 00:35:02 +0000 2020,"Por mim quero q o Rio de Janeiro exploda, eq os honestos vivam!"
Sun Sep 20 00:35:03 +0000 2020,"Bral chega a 136.565 mortes por Covid e passa de 4,5 milhões de casos ://t.co/fD0je4hpiQ ://t.co/cKZzrA6AFy"
Sun Sep 20 00:35:03 +0000 2020, @greysdaabad: Eu na quarentena ://t.co/NGsMf69mwO
Sun Sep 20 00:35:04 +0000 2020,S de sabadou
Sun Sep 20 00:35:04 +0000 2020,@lucianopotter Chegou a vacina.
Sun Sep 20 00:35:06 +0000 2020,"Pior gente eh q o chaveiro tá na minha chave de casa e o colar tá aqui parado na menha, a última vez q eu usei foi antes da quarentena"
Sun Sep 20 00:35:06 +0000 2020,@lzddsmp Vem logo vacina pra gente fazer gincanaaaa
Sun Sep 20 00:35:07 +0000 2020,tem gnt furando a quarentena p/ ver os amigos... pq eu não posso fazer isso tb?🤔
Sun Sep 20 00:35:10 +0000 2020,"31' - Gol do @Atletico anulado após consulta do VAR
Segue Falsos 1 x 0 Galo

#vamosGalo"
Sun Sep 20 00:35:11 +0000 2020, @greysdaabad: Eu na quarentena ://t.co/NGsMf69mwO
Sun Sep 20 00:35:12 +0000 2020, @MVPbrvnx: amor pq sua buceta tá chorando? isso não é normal... melhor procurar um médico
Sun Sep 20 00:35:12 +0000 2020,Errado não tá
Sun Sep 20 00:35:12 +0000 2020, @sapphodrosera: meu deus se os cientistas soubessem a vontade q eu to de beijar na boca a vacina saía amanhã
Sun Sep 20 00:35:13 +0000 2020,"Voce votou no STF ?
Mas votou no seu Governador em seu Prefeito !
E agora a pretexto da ""pandemia"" faz uma quarente… ://t.co/Z4e2TF1NBQ"
Sun Sep 20 00:35:14 +0000 2020, @greysdaabad: Eu na quarentena ://t.co/NGsMf69mwO
Sun Sep 20 00:35:14 +0000 2020,"@emanuelyymrtns q porra de covid e gripe só, se Deus quiser!"
Sun Sep 20 00:35:14 +0000 2020,"@JornalOGlobo Elementar né meu caro, qdo reduziram as infecçoes e mortes eram pra ir ao Lockdown, igual Israel fez,… ://t.co/1689QHuR4Q"
Sun Sep 20 00:35:15 +0000 2020,Nunca mais tomo vacina
Sun Sep 20 00:35:16 +0000 2020,@karolaineeg Como vencer o medo de ir no médico
Sun Sep 20 00:35:16 +0000 2020,@biasetuball_ nossa eu espirro aparece um roxo em mim
Sun Sep 20 00:35:16 +0000 2020,acho que a quarentena ja acabou pra algumas pessoas ne
Sun Sep 20 00:35:17 +0000 2020, @blanchetheron: a bunda
Sun Sep 20 00:35:18 +0000 2020,eu assti 1917 hoje e meu deus gente eu fiquei com falta de ar o filme todo
Sun Sep 20 00:35:19 +0000 2020, @ifstylwes: OK SE &gt;&gt;NÃO&lt;&lt; FOR TOMBO VCS TEM NOÇÃO QUE BASICAMENTE CONFIRMA O QUE A GENTE JÁ SABE NÉ??? QUE ELES TÃO SIM PASSANDO A QUARE…
Sun Sep 20 00:35:19 +0000 2020,pensando seriamente em ir num médico pra ver modos d eu crescer mais um tiquinho
Sun Sep 20 00:35:19 +0000 2020,"literalmente o corona virus nao existe no ano bom
unica explicação pra aglomeração que ta tendo em diversos pontos… ://t.co/Sd23aKk5V3"
Sun Sep 20 00:35:20 +0000 2020,"Essa quarentena uniu muitos casais mais ainda né, tantos casamentos saíram dela, não como planejado mais saíram. Fi… ://t.co/rPB8vXoj08"
Sun Sep 20 00:35:22 +0000 2020, @blankplaces13: PRECISAMOS FALAR SOBRE O QUE CRIVELLA E A DIRETORIA DO FLAMENGO ESTÃO FAZENDO NO RIO DE JANEIRO! Não satisfeitos com tod…
Sun Sep 20 00:35:22 +0000 2020,@iasprft olha ae o homi 😳😂😂
